CNTSCHID,CNTSTUID,CYC,BOOKID,ST001D01T,ST003D02T,ST003D03T,ST004D01T,ST250Q02JA,ST256Q01JA,ST256Q02JA,ST256Q03JA,ST256Q06JA,ST256Q07JA,ST256Q08JA,ST256Q09JA,ST256Q10JA,ST062Q01TA,ST062Q02TA,ST062Q03TA,ST034Q01TA,ST034Q02TA,ST034Q03TA,ST034Q04TA,ST034Q05TA,ST034Q06TA,ST326Q01JA,ST326Q02JA,ST326Q03JA,ST326Q04JA,ST326Q05JA,ST326Q06JA,ST307Q07JA,ST307Q08JA,ST307Q09JA,ST307Q10JA,ST311Q05JA,ST305Q01JA,ST305Q02JA,ST305Q03JA,ST305Q04JA,ST305Q05JA,ST305Q06JA,ST305Q07JA,ST305Q08JA,ST305Q09JA,ST305Q10JA,ST276Q01JA,ST276Q02JA,ST276Q03JA,ST276Q04JA,ST276Q05JA,ST276Q06JA,ST276Q07JA,ST276Q08JA,ST276Q09JA,ST276Q10JA,ST290Q04WA,ST297Q01JA,ST297Q03JA,ST297Q05JA,ST297Q06JA,ST297Q07JA,ST297Q09JA,PVMATH,PVREAD,PVSCIE,Knowledge_Raw,Cognition_Raw,Emotion_Raw,Behavior_Raw,V_Knowledge,V_Cognition,V_Emotion,V_Behavior,Cluster,Student_Type,知识维度_综合得分,认知维度_综合得分,情感维度_综合得分,行为维度_综合得分,学生类型,student_id
34400129,34403715,08MS,6,10,6,2006,1,1,2,2,4,2,2,1,2,2,1,1,1,3,2,4,2,97,3,5.0,2.0,2.0,2.0,3.2590051457975986,3.8149606299212597,2.0,3.538216560509554,3.6481012658227847,2.8802543270929,97,97,4,97,2,97,97,4,2,97,2,2,97,2,3,97,97,2,97,97,2,97,0.0,0.0,0.0,1.0,0.0,0.0,516.8945,509.5484,498.6877,508.3768666666667,3.0166430383563094,0.16666666666666666,3.0123276292864762,-0.18739375387256144,-0.4250640567255355,-0.34053312138293,0.19243587797499725,1,优秀全面型,0.5081855204220458,0.6722143461187698,0.8333333333333334,0.6707758764288254,优秀全面型,34403715
34400041,34403716,08MS,9,10,9,2006,1,1,2,4,4,2,4,5,3,4,1,1,1,3,2,97,3,2,3,2.613363673976003,4.0,4.0,1.0,3.0,3.8149606299212597,2.0,3.538216560509554,3.6481012658227847,2.0,2,4,97,97,2,97,4,2,2,97,97,97,3,97,97,2,97,3,2,97,3,97,0.0,1.0,0.0,0.0,0.0,0.0,526.375,402.7289,517.9287,482.3442,2.7965794565830846,0.16666666666666666,3.071387383982877,-0.4817238891158725,-1.0651064903296896,-0.34053312138293,0.2652785902255821,0,警示型,0.4633143542399828,0.5988598188610282,0.8333333333333334,0.6904624613276257,警示型,34403716
34400132,34403718,08MS,25,10,12,2006,1,1,2,3,4,2,2,3,2,2,1,1,2,3,3,3,2,97,3,2.0,2.0,2.0,1.0,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,4.0,4.0,97,1,97,97,4,1,97,4,97,97,2,97,97,2,3,3,1,1,97,97,97,97,0.0,1.0,0.0,1.0,0.0,0.0,571.2851,548.8873,511.4782,543.8835333333333,3.530702448262738,0.3333333333333333,2.3456609626198097,0.21405117437294333,1.0700485515600113,0.7605499461550116,-0.629812849888681,3,潜力型,0.569386532249664,0.843567482754246,0.6666666666666667,0.44855365420660326,潜力型,34403718
34400037,34403722,08MS,7,10,3,2006,2,1,1,2,2,2,2,2,2,2,1,1,2,2,97,3,2,2,3,2.613363673976003,1.0,1.0,1.0,1.0,1.0,2.5845932325413967,3.538216560509554,3.6481012658227847,3.0,3,3,3,3,97,97,3,97,97,97,3,3,3,3,97,3,97,97,97,3,97,97,0.0,0.0,0.0,0.0,0.0,0.0,530.3249,566.2236,472.7129,523.0871333333333,3.192727764718434,0.0,1.2688939456626673,-0.021076763265945417,0.08706837278965208,-1.4416161889208716,-1.9578683147365483,0,警示型,0.5335408491186497,0.7309092549061447,1.0,0.08963131522088912,警示型,34403722
34400125,34403724,08MS,20,9,3,2006,2,1,95,95,95,95,95,95,95,95,1,1,1,97,2,2,3,3,4,2.0,1.0,1.0,1.0,5.0,3.8149606299212597,5.0,3.538216560509554,3.0,2.0,1,97,97,5,3,97,3,97,97,5,3,3,97,97,97,97,97,3,3,3,3,97,0.0,0.0,0.0,0.0,0.0,1.0,434.2035,473.8545,417.3688,441.8089333333333,3.3845541401273884,0.16666666666666666,2.30249343832021,-0.9400230972949687,0.6449844948344745,-0.34053312138293,-0.6830545127992363,0,警示型,0.3934458036944796,0.7948513800424628,0.8333333333333334,0.43416447944007003,警示型,34403724
34400077,34403725,08MS,16,9,2,2007,1,1,2,1,2,2,1,2,2,3,1,1,1,3,2,97,3,2,2,2.0,2.0,3.0,3.0,3.0,3.8149606299212597,3.0,3.0,4.0,2.8802543270929,1,97,97,97,97,3,2,4,97,2,2,2,2,97,97,3,97,3,97,97,3,2,1.0,0.0,0.0,0.0,0.0,0.0,525.4721,526.7596,521.9346,524.7221,3.220063581773225,0.16666666666666666,2.80249343832021,-0.002591528300198768,0.166573044718222,-0.34053312138293,-0.06636796690147757,1,优秀全面型,0.5363589569191874,0.7400211939244082,0.8333333333333334,0.6008311461067367,优秀全面型,34403725
34400079,34403726,08MS,37,10,4,2006,1,1,2,2,2,5,5,5,2,5,1,1,1,3,2,97,2,2,2,1.0,2.0,1.0,1.0,5.0,3.8149606299212597,5.0,3.538216560509554,4.0,4.0,4,97,4,5,97,97,97,1,97,5,5,97,2,97,97,97,2,2,3,97,2,2,1.0,0.0,0.0,0.0,0.0,0.0,574.1488,555.2641,558.9986,562.8038333333334,4.134554140127388,0.16666666666666666,2.30249343832021,0.42796757906361593,2.8263169140158895,-0.34053312138293,-0.6830545127992363,3,潜力型,0.6019984784780369,1.0448513800424628,0.8333333333333334,0.43416447944007003,潜力型,34403726
34400079,34403727,08MS,10,10,7,2006,2,1,2,1,1,2,2,2,2,2,1,1,1,3,2,2,97,2,3,4.0,2.6384673748103187,6.0,4.0,4.0,6.0,3.0,4.0,4.0,2.8802543270929,97,3,3,4,97,4,97,97,97,3,97,2,2,97,2,1,97,97,97,97,3,2,0.0,0.0,0.0,0.0,0.0,1.0,582.5043,483.8302,551.4028,539.2457666666666,3.470063581773225,0.16666666666666666,4.439744562468387,0.16161572825805168,0.893683851112027,-0.34053312138293,1.9529735141348459,1,优秀全面型,0.5613926528104862,0.8233545272577416,0.8333333333333334,1.1465815208227956,优秀全面型,34403727
34400010,34403728,08MS,2,10,5,2006,2,1,2,2,2,2,2,5,2,2,1,1,1,3,2,2,97,3,3,4.0,1.0,2.0,2.0,6.0,3.0,2.0,3.538216560509554,3.6481012658227847,2.0,4,4,97,4,97,97,97,4,97,4,4,2,97,97,97,97,2,97,2,2,2,3,0.0,0.0,0.0,0.0,0.0,1.0,518.1241,454.1312,484.4797,485.5783333333334,2.7965794565830846,0.16666666666666666,3.0,-0.4451581805934425,-1.0651064903296896,-0.34053312138293,0.1772313117274271,0,警示型,0.4688888632256784,0.5988598188610282,0.8333333333333334,0.6666666666666666,警示型,34403728
34400036,34403729,08MS,22,10,10,2006,2,1,1,2,2,2,2,2,2,2,1,1,1,3,2,97,3,2,3,2.0,3.0,1.0,3.0,2.0,3.8149606299212597,2.5845932325413967,4.0,3.6481012658227847,2.0,97,97,3,3,3,97,97,3,97,97,3,97,97,97,2,2,97,2,3,3,97,2,0.0,0.0,0.0,0.0,0.0,1.0,480.3212,406.6761,428.0173,438.3382,3.0581736245910456,0.16666666666666666,2.4691601049868765,-0.9792638490963004,-0.30427470453694966,-0.34053312138293,-0.477492330833317,0,警示型,0.38746347947976384,0.6860578748636819,0.8333333333333334,0.4897200349956255,警示型,34403729
34400053,34403730,08MS,46,9,11,2006,2,1,2,4,4,3,2,3,2,2,1,1,1,97,1,1,3,1,4,3.0,1.0,1.0,5.0,4.0,3.8149606299212597,2.5845932325413967,3.0,3.0,2.8802543270929,1,97,97,97,1,1,4,97,1,5,97,97,97,2,2,97,97,2,2,97,2,1,1.0,0.0,0.0,0.0,0.0,0.0,518.4749,482.1075,556.6663,519.0829,2.8662118899085742,0.16666666666666666,2.9691601049868765,-0.06634936455710935,-0.8625845113438512,-0.34053312138293,0.13919421506444185,1,优秀全面型,0.5266389584428928,0.6220706299695248,0.8333333333333334,0.6563867016622922,优秀全面型,34403730
34400071,34403731,08MS,6,9,1,2007,1,1,4,2,3,4,3,5,2,4,1,1,1,3,4,2,97,3,2,3.0,1.0,1.0,1.0,6.0,3.8149606299212597,2.0,4.0,3.6481012658227847,3.0,1,97,2,3,97,97,1,97,97,3,2,97,97,3,4,3,2,3,97,97,97,3,0.0,0.0,0.0,0.0,0.0,1.0,623.8906,632.4017,596.4283,617.5735333333333,3.162025316455696,0.16666666666666666,2.635826771653543,1.0472039183387145,-0.002227954868681421,-0.34053312138293,-0.2719301488673975,1,优秀全面型,0.6964021883211211,0.7206751054852321,0.8333333333333334,0.545275590551181,优秀全面型,34403731
34400123,34403732,08MS,21,9,2,2007,2,1,1,1,1,3,1,2,2,2,1,1,1,97,2,2,2,2,3,3.0,2.0,3.0,3.0,2.0,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,3,2,2,3,97,97,2,97,97,97,1,97,3,2,97,97,2,97,4,3,97,97,1.0,0.0,0.0,0.0,0.0,0.0,624.3021,528.3976,569.3014,574.0003666666667,3.162791346491659,0.16666666666666666,2.80249343832021,0.5545576519306376,1.2916082539394669e-15,-0.34053312138293,-0.06636796690147757,1,优秀全面型,0.62129736607553,0.7209304488305529,0.8333333333333334,0.6008311461067367,优秀全面型,34403732
34400013,34403733,08MS,38,10,11,2006,2,1,2,3,2,2,2,2,2,3,1,1,1,3,2,3,3,97,3,2.0,2.0,2.0,2.0,2.0,3.8149606299212597,3.0,3.538216560509554,3.0,2.0,2,97,4,97,97,4,4,4,97,2,97,2,2,97,2,97,2,97,97,97,2,97,0.0,0.0,0.0,0.0,0.0,1.0,596.6087,513.0327,538.465,549.3688000000001,2.8845541401273884,0.16666666666666666,2.30249343832021,0.2760686119454419,-0.8092371179531355,-0.34053312138293,-0.6830545127992363,0,警示型,0.5788412037708145,0.6281847133757962,0.8333333333333334,0.43416447944007003,警示型,34403733
34400132,34403734,08MS,23,10,11,2006,1,1,2,2,2,2,1,3,2,3,1,1,1,3,2,1,3,2,97,3.0,5.0,6.0,1.0,4.0,3.0,2.5845932325413967,5.0,3.6481012658227847,3.0,1,97,2,97,97,5,4,97,2,97,3,97,3,1,97,1,97,97,4,4,97,97,0.0,0.0,0.0,1.0,0.0,0.0,534.8191,523.6982,514.6622,524.3931666666666,3.5581736245910456,0.16666666666666666,3.6666666666666665,-0.006310509291493092,1.1499469082506604,-0.34053312138293,0.9994800395911053,3,潜力型,0.5357919914810397,0.8527245415303485,0.8333333333333334,0.8888888888888888,潜力型,34403734
34400064,34403735,08MS,44,10,9,2006,1,1,1,2,3,2,1,1,1,2,1,1,1,2,3,2,97,2,3,2.613363673976003,4.0,3.0,1.0,3.2590051457975986,3.8149606299212597,2.5845932325413967,4.0,4.0,2.0,97,97,3,2,4,97,97,3,97,3,97,2,97,2,97,3,97,97,97,3,3,2,0.0,0.0,0.0,0.0,0.0,1.0,521.7676,453.5365,480.9565,485.4202,3.1461483081353494,0.16666666666666666,2.9478882416158103,-0.4469460652532218,-0.0484053321603954,-0.34053312138293,0.11295807117021807,0,警示型,0.4686162969469418,0.7153827693784498,0.8333333333333334,0.6492960805386034,警示型,34403735
34400018,34403736,08MS,6,10,3,2006,1,1,5,3,5,5,5,5,3,5,1,1,1,97,3,2,2,2,3,2.613363673976003,5.0,5.0,5.0,5.0,5.0,2.5845932325413967,3.0,3.0,2.8802543270929,3,3,3,97,97,97,2,97,3,97,3,97,97,97,2,97,2,2,4,2,97,3,1.0,0.0,0.0,0.0,0.0,0.0,599.6933,583.6277,561.2881,581.5363666666666,2.8662118899085742,0.16666666666666666,4.602227278996001,0.6397610591572084,-0.8625845113438512,-0.34053312138293,2.1533753245818437,1,优秀全面型,0.6342867809778844,0.6220706299695248,0.8333333333333334,1.2007424263320001,优秀全面型,34403736
34400059,34403737,08MS,3,10,10,2006,2,2,3,1,2,3,3,4,5,5,1,1,3,3,3,3,2,3,97,3.0,2.0,3.0,3.0,4.0,5.0,2.5845932325413967,3.538216560509554,4.0,5.0,97,2,97,97,97,97,4,4,4,97,3,3,97,97,3,97,1,2,97,97,3,1,0.0,1.0,1.0,0.0,0.0,1.0,427.5528,416.6171,447.5891,430.58633333333336,3.780702448262738,0.5,3.3333333333333335,-1.0669078847075106,1.7971593579538163,1.8616330136929533,0.5883556756592665,2,高压成绩型,0.3741019863267564,0.9269008160875792,0.5,0.7777777777777778,高压成绩型,34403737
34400144,34403739,08MS,38,10,5,2006,1,1,2,2,3,3,2,2,2,4,1,1,1,3,2,1,3,97,3,2.0,2.0,4.0,1.0,4.0,4.0,2.5845932325413967,3.538216560509554,3.6481012658227847,2.0,2,4,97,97,2,4,3,97,97,97,4,2,3,3,97,97,97,3,3,97,97,2,0.0,0.0,0.0,0.0,0.0,1.0,603.4719,541.8928,572.9148,572.7598333333334,2.942727764718434,0.16666666666666666,2.8333333333333335,0.5405319530481895,-0.6400424336041529,-0.34053312138293,-0.028330870238492335,1,优秀全面型,0.6191591226882069,0.6475759215728113,0.8333333333333334,0.6111111111111112,优秀全面型,34403739
34400175,34403742,08MS,11,10,9,2006,2,1,2,2,2,3,5,5,2,2,1,1,1,3,2,1,4,2,97,3.0,1.0,4.0,4.0,2.0,5.0,2.5845932325413967,4.0,4.0,2.8802543270929,1,4,4,97,97,5,97,97,3,4,97,97,97,97,3,97,1,1,3,97,2,4,1.0,0.0,0.0,0.0,0.0,0.0,719.7621,619.1011,655.8295,664.8975666666666,3.3662118899085742,0.16666666666666666,3.1666666666666665,1.582258175730413,0.5916371014437588,-0.34053312138293,0.38279349369334653,1,优秀全面型,0.7779721861740296,0.7887372966361914,0.8333333333333334,0.7222222222222222,优秀全面型,34403742
34400013,34403743,08MS,2,10,5,2006,1,1,95,95,95,95,95,95,95,95,1,1,1,97,2,2,3,3,3,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.6481012658227847,2.8802543270929,97,4,4,97,2,97,97,3,97,97,2,97,2,97,2,2,97,2,97,97,2,97,0.0,0.0,0.0,0.0,0.0,1.0,469.0546,449.8769,476.7142,465.21523333333334,3.132088898228921,0.16666666666666666,3.3333333333333335,-0.6753871484404965,-0.08929632765833222,-0.34053312138293,0.5883556756592665,1,优秀全面型,0.4337900369785799,0.7106962994096403,0.8333333333333334,0.7777777777777778,优秀全面型,34403743
34400133,34403744,08MS,22,9,12,2006,2,1,2,1,1,1,2,1,1,1,1,1,1,3,3,3,3,97,3,6.0,2.0,1.0,2.0,1.0,1.0,2.5845932325413967,3.0,3.0,2.8802543270929,97,1,97,1,97,2,2,97,97,1,97,97,2,2,97,2,2,97,97,3,97,97,0.0,0.0,0.0,0.0,0.0,1.0,412.443,452.7094,415.349,426.83379999999994,2.8662118899085742,0.16666666666666666,2.1666666666666665,-1.109334719332151,-0.8625845113438512,-0.34053312138293,-0.8505795981021711,0,警示型,0.3676339379719816,0.6220706299695248,0.8333333333333334,0.38888888888888884,警示型,34403744
34400172,34403746,08MS,23,9,7,2006,2,1,1,1,1,1,2,2,2,1,1,1,2,2,97,3,3,4,3,1.0,3.0,4.0,1.0,5.0,3.8149606299212597,4.0,3.538216560509554,2.0,2.8802543270929,3,97,4,4,97,97,4,2,2,97,97,97,3,97,97,3,97,3,3,3,97,97,0.0,0.0,0.0,0.0,0.0,1.0,527.464,491.2081,515.2745,511.31553333333335,3.1046177219006132,0.16666666666666666,2.9691601049868765,-0.15416864602978647,-0.16919468434898124,-0.34053312138293,0.13919421506444185,1,优秀全面型,0.5132507487385336,0.7015392406335378,0.8333333333333334,0.6563867016622922,优秀全面型,34403746
34400107,34403747,08MS,40,10,11,2006,2,,,,,,,,,,,,,,,,,,,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,,,,,,,,,,,,,,,,,,,,,,,0.23478414720452936,0.13517338995046002,0.10668789808917198,0.23796886058032554,0.10951875442321302,0.4851380042462845,454.8954,435.0755,458.8631,449.61133333333333,3.162791346491659,0.21821184241566405,2.8563035687202984,-0.8518077224880946,1.2916082539394669e-15,1.833671660408279e-16,-5.477276817858002e-16,0,警示型,0.40689439855038867,0.7209304488305529,0.781788157584336,0.6187678562400994,警示型,34403747
34400076,34403748,08MS,19,10,8,2006,2,1,1,2,1,1,1,1,2,2,1,1,1,3,2,3,2,97,3,4.0,1.0,1.0,1.0,3.0,6.0,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,1,97,4,3,99,97,97,97,2,97,2,1,4,1,97,97,1,97,1,97,97,3,1.0,0.0,0.0,0.0,1.0,0.0,517.9871,477.3627,493.5918,496.3138666666667,3.162791346491659,0.3333333333333333,2.6666666666666665,-0.3237802588319736,1.2916082539394669e-15,0.7605499461550116,-0.2338930522044123,0,警示型,0.4873931488765174,0.7209304488305529,0.6666666666666667,0.5555555555555555,警示型,34403748
34400053,34403749,08MS,44,9,7,2006,1,1,2,2,2,2,2,2,2,2,1,1,3,4,97,2,3,2,3,2.0,1.0,1.0,5.0,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,3.0,1,4,97,97,99,2,2,97,97,3,97,97,3,97,97,97,1,3,97,2,2,97,0.0,0.0,0.0,0.0,1.0,0.0,546.8775,576.2686,555.2368,559.4609666666666,3.192727764718434,0.16666666666666666,2.6789942959531428,0.3901725114011773,0.08706837278965208,-0.34053312138293,-0.21868848595684215,1,优秀全面型,0.5962365514482353,0.7309092549061447,0.8333333333333334,0.5596647653177143,优秀全面型,34403749
34400074,34403750,08MS,55,10,7,2006,1,1,2,99,99,99,99,99,2,2,1,3,1,97,3,4,1,2,2,2.0,1.0,1.0,1.0,1.0,1.0,2.5845932325413967,3.538216560509554,3.0,2.8802543270929,97,97,5,5,97,97,97,97,3,4,3,97,4,97,4,97,4,97,3,4,97,1,0.0,0.0,0.0,0.0,0.0,1.0,416.0317,427.3719,369.0399,404.14783333333327,3.0007660300359627,0.16666666666666666,1.1666666666666667,-1.3658264465386831,-0.4712414340172495,-0.34053312138293,-2.0839526898976883,0,警示型,0.32853130613887166,0.6669220100119876,0.8333333333333334,0.05555555555555558,警示型,34403750
34400068,34403751,08MS,46,9,5,2006,1,1,95,95,95,95,95,95,95,95,1,1,4,1,3,3,97,4,1,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.0,3.6481012658227847,3.0,3,97,97,3,3,3,3,97,97,3,97,99,99,97,97,97,97,99,99,97,99,97,0.0,0.0,0.0,0.0,0.0,0.0,418.1794,229.6219,333.4923,327.0978666666667,3.0581736245910456,0.0,2.8563035687202984,-2.2369675939237346,-0.30427470453694966,-1.4416161889208716,-5.477276817858002e-16,0,警示型,0.19572424864870272,0.6860578748636819,1.0,0.6187678562400994,警示型,34403751
34400112,34403752,08MS,14,10,9,2006,2,1,95,95,95,95,95,95,95,95,1,1,1,3,1,1,3,3,97,6.0,1.0,1.0,1.0,1.0,1.0,3.0,3.538216560509554,3.0,2.8802543270929,97,97,97,3,3,97,3,3,3,97,97,97,4,97,4,97,4,4,97,4,97,1,0.0,0.0,0.0,0.0,0.0,1.0,459.7301,363.4229,516.6221,446.5917,3.1046177219006132,0.16666666666666666,1.8333333333333333,-0.8859482544115193,-0.16919468434898124,-0.34053312138293,-1.2617039620340103,0,警示型,0.4016896121624314,0.7015392406335378,0.8333333333333334,0.27777777777777773,警示型,34403752
34400108,34403753,08MS,38,10,4,2006,2,1,2,2,4,4,5,5,3,5,1,1,1,3,2,1,3,2,97,3.0,2.0,2.0,2.0,6.0,3.8149606299212597,2.5845932325413967,3.538216560509554,4.0,2.0,97,5,4,4,97,97,97,97,97,4,3,1,97,97,97,97,1,3,4,97,4,3,1.0,0.0,0.0,0.0,0.0,0.0,716.6193,696.6423,697.1771,703.4795666666665,3.030702448262738,0.16666666666666666,3.135826771653543,2.01847339038216,-0.3841730612275987,-0.34053312138293,0.34475639703036126,1,优秀全面型,0.8444739916096238,0.6769008160875792,0.8333333333333334,0.7119422572178477,优秀全面型,34403753
34400062,34403755,08MS,9,10,7,2006,2,1,2,3,3,3,2,3,4,2,1,1,1,3,97,2,3,2,3,3.0,3.0,3.0,5.0,5.0,5.0,1.0,4.0,4.0,2.0,97,97,97,2,2,97,97,4,4,97,2,97,2,97,97,97,3,2,2,97,2,4,0.0,0.0,0.0,1.0,0.0,0.0,616.7342,565.0693,603.78,595.1945,2.75,0.16666666666666666,4.0,0.79418243606204,-1.2005801952797373,-0.34053312138293,1.4106044035229448,1,优秀全面型,0.6578286016597241,0.5833333333333334,0.8333333333333334,1.0,优秀全面型,34403755
34400129,34403757,08MS,12,9,12,2006,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,97,3,2,4,2.0,2.0,2.0,2.0,4.0,5.0,2.0,4.0,4.0,2.8802543270929,97,4,4,97,97,4,97,97,97,3,3,2,2,97,97,3,97,97,97,2,2,97,1.0,0.0,0.0,0.0,0.0,0.0,546.3465,567.7171,518.817,544.2935333333334,3.220063581773225,0.16666666666666666,2.8333333333333335,0.21868671006334953,0.166573044718222,-0.34053312138293,-0.028330870238492335,1,优秀全面型,0.5700932281241288,0.7400211939244082,0.8333333333333334,0.6111111111111112,优秀全面型,34403757
34400096,34403758,08MS,21,9,11,2006,2,1,2,1,1,1,1,2,2,2,1,1,1,2,97,2,2,2,3,3.0,4.0,4.0,2.0,4.0,5.0,2.5845932325413967,4.0,4.0,2.8802543270929,97,97,4,3,97,97,2,97,3,3,97,2,97,97,97,2,2,3,97,97,2,97,1.0,1.0,1.0,0.0,0.0,0.0,687.9528,593.9149,640.3502,640.7393000000001,3.3662118899085742,0.5,3.6666666666666665,1.3091203529214828,0.5916371014437588,1.8616330136929533,0.9994800395911053,1,优秀全面型,0.7363318266922021,0.7887372966361914,0.5,0.8888888888888888,优秀全面型,34403758
34400162,34403759,08MS,11,9,7,2006,2,1,1,1,1,2,2,2,2,2,99,99,99,99,99,97,99,99,99,4.0,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,97,97,99,97,99,97,97,97,99,99,99,99,97,99,99,97,97,99,97,99,97,97,0.0,0.0,0.0,0.0,0.0,0.0,302.4472,296.3151,323.5972,307.4531666666667,3.162791346491659,0.0,3.0874096230576313,-2.4590741987464293,1.2916082539394669e-15,-1.4416161889208716,0.28503998877069864,0,警示型,0.16186369146554422,0.7209304488305529,1.0,0.6958032076858771,警示型,34403759
34400070,34403762,08MS,19,10,4,2006,2,1,2,2,1,3,1,3,2,4,1,1,1,97,2,2,4,2,3,3.0,3.0,4.0,1.0,6.0,1.0,2.5845932325413967,4.0,4.0,2.0,2,4,97,97,2,4,97,2,97,4,97,2,3,4,97,97,97,2,3,97,97,2,0.0,0.0,0.0,1.0,0.0,0.0,666.0502,567.4772,574.609,602.7121333333333,3.1461483081353494,0.16666666666666666,3.0,0.8791781863645945,-0.0484053321603954,-0.34053312138293,0.1772313117274271,1,优秀全面型,0.6707863588851005,0.7153827693784498,0.8333333333333334,0.6666666666666666,优秀全面型,34403762
34400074,34403764,08MS,44,9,9,2006,2,1,1,1,1,3,2,3,3,2,1,1,1,3,2,2,3,97,3,4.0,5.0,2.0,2.0,3.2590051457975986,3.8149606299212597,2.0,3.538216560509554,3.6481012658227847,3.0,97,3,97,97,4,4,3,3,97,97,97,97,97,97,97,1,2,97,4,4,1,97,0.0,0.0,0.0,0.0,0.0,1.0,515.5754,438.551,598.1022,517.4095333333333,3.0465794565830846,0.16666666666666666,3.3456609626198097,-0.08526875701190886,-0.3379956839358847,-0.34053312138293,0.6035602419068367,1,优秀全面型,0.5237546625409417,0.6821931521943615,0.8333333333333334,0.7818869875399366,优秀全面型,34403764
34400127,34403765,08MS,3,10,11,2006,2,1,1,2,2,2,2,2,2,3,1,1,1,97,2,3,2,3,2,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,3.6481012658227847,3.0,97,97,3,3,97,97,97,3,3,3,97,1,97,97,97,1,1,3,97,97,2,97,0.0,0.0,0.0,0.0,0.0,1.0,652.6032,564.8997,644.0165,620.5064666666666,3.412025316455696,0.16666666666666666,2.6666666666666665,1.080364204056387,0.7248828515251236,-0.34053312138293,-0.2338930522044123,3,潜力型,0.7014575343863562,0.8040084388185654,0.8333333333333334,0.5555555555555555,潜力型,34403765
34400098,34403766,08MS,1,9,5,2006,1,1,1,2,2,1,2,1,2,1,1,1,1,3,97,3,2,3,2,6.0,3.0,3.0,2.0,5.0,6.0,2.5845932325413967,4.0,4.0,2.8802543270929,3,97,97,3,2,97,3,97,3,97,3,97,97,2,2,97,2,97,97,2,2,97,0.0,0.0,0.0,0.0,0.0,1.0,431.3658,438.8941,430.012,433.4239666666667,3.3662118899085742,0.16666666666666666,4.166666666666667,-1.0348250783832416,0.5916371014437588,-0.34053312138293,1.6161665854888647,1,优秀全面型,0.37899306869239036,0.7887372966361914,0.8333333333333334,1.0555555555555556,优秀全面型,34403766
34400006,34403767,08MS,2,10,7,2006,1,1,1,2,1,4,3,1,3,4,1,1,1,4,1,2,97,2,4,2.613363673976003,6.0,3.0,3.0,5.0,6.0,1.0,3.538216560509554,5.0,2.8802543270929,97,4,97,4,97,97,97,97,3,4,4,3,2,97,3,97,2,97,4,97,97,2,0.0,1.0,1.0,1.0,0.0,0.0,474.4483,471.8533,509.9714,485.4243333333334,3.1046177219006132,0.5,4.2688939456626676,-0.4468993330234971,-0.16919468434898124,1.8616330136929533,1.742250960650005,2,高压成绩型,0.4686234213606356,0.7015392406335378,0.5,1.0896313152208892,高压成绩型,34403767
34400170,34403769,08MS,16,10,5,2006,2,1,4,4,4,4,4,4,4,4,1,1,1,2,97,3,2,3,1,2.613363673976003,2.6384673748103187,2.716795366795367,2.095229221021245,3.2590051457975986,3.8149606299212597,2.5845932325413967,3.538216560509554,3.6481012658227847,2.8802543270929,99,97,97,99,97,99,97,97,99,99,99,97,97,97,97,99,99,99,99,99,97,99,0.0,0.0,0.0,0.0,0.0,0.0,408.8566,338.0853,392.4263,379.78940000000006,3.162791346491659,0.0,2.8563035687202984,-1.6412273906338637,1.2916082539394669e-15,-1.4416161889208716,-5.477276817858002e-16,0,警示型,0.28654592968743775,0.7209304488305529,1.0,0.6187678562400994,警示型,34403769
34400039,34403772,08MS,20,10,10,2006,2,1,2,2,2,2,3,4,2,2,1,1,1,2,2,3,2,3,97,5.0,1.0,6.0,1.0,1.0,4.0,2.5845932325413967,3.0,4.0,2.8802543270929,1,97,4,3,97,2,4,97,97,97,2,4,97,4,4,4,97,97,97,97,4,2,1.0,0.0,0.0,1.0,0.0,0.0,428.8193,364.594,439.4956,410.9696333333333,3.1162118899085742,0.3333333333333333,3.0,-1.288697916361105,-0.1354737049500462,0.7605499461550116,0.1772313117274271,0,警示型,0.3402896913008783,0.705403963302858,0.6666666666666667,0.6666666666666666,警示型,34403772
